codemun,isic_r4,qtde_vinc_ativos_sum,massa_salarial_sum
431610,Construction,8,3925538.0
431610,Financial,26,100346972.0
431610,Government,266,377670110.0
431610,Manufacturing,168,133788480.0
431610,OtherServices,43,48067234.0
431610,Trade,299,254628249.0
431610,Transport,36,45584868.0
431610,Utilities,14,15318978.0
431620,Agriculture,21,16481936.0
431620,Business,6,3613263.0
431620,Construction,4,4871695.0
431620,Government,205,305891941.0
431620,Manufacturing,40,33020814.0
431620,OtherServices,5,4040525.0
431620,Trade,147,127714341.0
431620,Transport,28,29988079.0
431630,Agriculture,42,37432249.0
431630,Business,6,5362208.0
431630,Construction,9,12572692.0
431630,Financial,22,79831843.0
431630,Government,282,400961294.0
431630,Manufacturing,38,33704440.0
431630,OtherServices,22,21232204.0
431630,Trade,178,199143496.0
431630,Transport,28,38864214.0
431640,Agriculture,1277,1151219776.0
431640,Business,121,97765780.0
431640,Construction,136,93347074.0
431640,Financial,106,352382605.0
431640,Government,1334,2082912852.0
431640,Manufacturing,391,460761825.0
431640,Mining,12,9771616.0
431640,OtherServices,145,131070307.0
431640,RealEstate,1,1006400.0
431640,Trade,2293,1800422603.0
431640,Transport,120,150021689.0
431640,Utilities,47,129559844.0
431642,Business,1,1230000.0
431642,Government,95,163831432.0
431642,Manufacturing,71,36437061.0
431642,OtherServices,0,0.0
431642,Trade,27,24109518.0
431642,Transport,5,7171381.0
431643,Agriculture,24,24736277.0
431643,Business,0,0.0
431643,Government,197,307106895.0
431643,Manufacturing,18,17064157.0
431643,OtherServices,5,5170961.0
431643,Trade,105,152860340.0
431643,Transport,18,15849135.0
431645,Agriculture,109,146658031.0
431645,Business,33,31009522.0
431645,Construction,35,52902692.0
431645,Financial,31,113351177.0
431645,Government,451,927256056.0
431645,Manufacturing,24,87635529.0
431645,OtherServices,11,9633275.0
431645,Trade,433,402940258.0
431645,Transport,17,20667467.0
431645,Utilities,154,1012980457.0
431647,Agriculture,49,38272663.0
431647,Business,1,1099100.0
431647,Construction,33,40437724.0
431647,Government,143,260067685.0
431647,Manufacturing,92,115612047.0
431647,OtherServices,1,1668600.0
431647,Trade,194,244860882.0
431647,Transport,21,22386721.0
431650,Agriculture,556,647029201.0
431650,Business,76,118560757.0
431650,Construction,147,213100562.0
431650,Financial,32,124622053.0
431650,Government,378,525031819.0
431650,Manufacturing,829,941282542.0
431650,OtherServices,17,22367868.0
431650,Trade,528,697429280.0
431650,Transport,56,68610568.0
431660,Agriculture,87,94789428.0
431660,Business,111,111126101.0
431660,Construction,75,133296471.0
431660,Financial,100,321219240.0
431660,Government,588,773653091.0
431660,Manufacturing,929,994001248.0
431660,OtherServices,49,41295487.0
431660,Trade,1114,1106262137.0
431660,Transport,79,101588430.0
431670,Agriculture,405,511551909.0
431670,Business,33,30494224.0
431670,Construction,17,23025005.0
431670,Government,427,701535946.0
431670,Manufacturing,28,26376060.0
431670,OtherServices,11,9551928.0
431670,Trade,556,660177823.0
431670,Transport,18,31829848.0
431673,Agriculture,16,16297513.0
431673,Manufacturing,1,423048.0
431673,OtherServices,0,0.0
431673,Trade,21,26703878.0
431673,Transport,1,558899.0
431675,Agriculture,5,5635290.0
431675,Business,14,12604725.0
431675,Construction,126,90391821.0
431675,Government,239,360324242.0
431675,Manufacturing,1413,1284657038.0
431675,OtherServices,32,26973212.0
431675,Trade,203,223282596.0
431675,Transport,22,21558301.0
431680,Agriculture,693,2407448721.0
431680,Business,3693,4120122072.0
431680,Construction,2200,2320192920.0
431680,Financial,744,2691410349.0
431680,Government,6703,14719695573.0
431680,Manufacturing,9457,22993701567.0
431680,Mining,33,36887616.0
431680,OtherServices,1081,1973652377.0
431680,RealEstate,147,164750121.0
431680,Trade,10085,11383371563.0
431680,Transport,2052,2924789480.0
431680,Utilities,139,420259019.0
431690,Agriculture,589,530179339.0
431690,Business,6419,6590321877.0
431690,Construction,3403,3069153408.0
431690,Financial,1322,5604956683.0
431690,Government,16774,60979036317.0
431690,Manufacturing,5862,7517883002.0
431690,Mining,72,76630271.0
431690,OtherServices,2290,2475619614.0
431690,RealEstate,247,218710255.0
431690,Trade,18034,18154856697.0
431690,Transport,3305,4675386031.0
431690,Utilities,722,1915324920.0
431695,Agriculture,20,12301288.0
431695,Business,3,1221212.0
431695,Construction,38,21099310.0
431695,Government,247,418245527.0
431695,Manufacturing,1503,1436276877.0
431695,OtherServices,5,7948204.0
431695,Trade,254,286269754.0
431695,Transport,138,196302195.0
431697,Agriculture,112,92513721.0
431697,Government,175,241667915.0
431697,Manufacturing,6,6754600.0
431697,OtherServices,0,0.0
431697,Trade,65,56096203.0
431700,Agriculture,44,38938019.0
431700,Financial,13,44465834.0
431700,Government,433,463033186.0
431700,Manufacturing,2,1936266.0
431700,OtherServices,26,28493627.0
431700,Trade,88,76613482.0
431700,Transport,4,8601145.0
431710,Agriculture,1182,979674517.0
431710,Business,511,561520252.0
431710,Construction,295,244534931.0
431710,Financial,213,767444004.0
431710,Government,2938,3983128762.0
431710,Manufacturing,445,469400689.0
431710,OtherServices,316,270620836.0
431710,RealEstate,35,25147954.0
431710,Trade,4924,3895127792.0
431710,Transport,489,587893522.0
431710,Utilities,256,484890730.0
431720,Agriculture,341,637431476.0
431720,Business,1131,1186330210.0
431720,Construction,932,820823770.0
431720,Financial,235,1206913404.0
431720,Government,3324,6119623680.0
431720,Manufacturing,5765,7629869074.0
431720,OtherServices,393,411864126.0
431720,RealEstate,13,11347241.0
431720,Trade,5132,5493490200.0
431720,Transport,981,1340886219.0
431720,Utilities,186,443423571.0
431725,Agriculture,117,189359985.0
431725,Business,6,5489427.0
431725,Government,3,3563120.0
431725,Manufacturing,58,61987780.0
431725,OtherServices,2,1492720.0
431725,Trade,18,12063657.0
431725,Transport,7,5597593.0
431730,Agriculture,2015,2234651388.0
431730,Business,91,75168295.0
431730,Construction,123,98278882.0
431730,Financial,53,225527901.0
431730,Government,1581,2073214383.0
431730,Manufacturing,92,110047433.0
431730,OtherServices,73,107906160.0
431730,RealEstate,3,1875344.0
431730,Trade,920,749157166.0
431730,Transport,146,197338244.0
431730,Utilities,41,171904612.0
431740,Agriculture,527,474276162.0
431740,Business,491,419978038.0
431740,Construction,396,290218481.0
431740,Financial,158,650182295.0
431740,Government,1966,3158504710.0
431740,Manufacturing,512,442305171.0
431740,Mining,1,1387595.0
431740,OtherServices,178,169607477.0
431740,RealEstate,5,3048077.0
431740,Trade,2537,2399635018.0
431740,Transport,122,181612483.0
431740,Utilities,61,157798697.0
431750,Agriculture,292,335449217.0
431750,Business,1226,1279676640.0
431750,Construction,869,875938366.0
431750,Financial,417,1645035162.0
431750,Government,3519,6414031197.0
431750,Manufacturing,3195,3660994080.0
431750,Mining,1,1355263.0
431750,OtherServices,458,486501725.0
431750,RealEstate,35,29681735.0
431750,Trade,5492,5510111613.0
431750,Transport,610,845724815.0
431750,Utilities,203,686155297.0
431755,Agriculture,103,106381493.0
431755,Business,0,629000.0
431755,Manufacturing,92,75655658.0
431755,OtherServices,1,1096211.0
431755,Trade,50,43359665.0
431755,Transport,5,7581853.0
431760,Agriculture,240,293354429.0
431760,Business,450,428689065.0
431760,Construction,325,491642201.0
431760,Financial,79,320278044.0
431760,Government,1383,2075044267.0
431760,Manufacturing,3657,3542506101.0
431760,Mining,95,98524708.0
431760,OtherServices,145,218878869.0
431760,RealEstate,24,13434318.0
431760,Trade,1895,1725456803.0
431760,Transport,214,191431219.0
431760,Utilities,30,119677415.0
431770,Agriculture,167,165274075.0
431770,Business,21,7589319.0
431770,Construction,0,0.0
431770,Government,396,575136857.0
